full_scorecard,team1,team2,team1_score,team2_score,toss_winner,toss_choice,winner,margin,man_of_the_match,stadium,place
https://stats.espncricinfo.com/ci/engine/match/501212.html,Deccan Chargers,Kings XI Punjab,165.0,166.0,Kings XI Punjab,Field,Kings,8 wickets,Paul Valthaty,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/501213.html,Pune Warriors,Delhi Daredevils,187.0,190.0,Delhi Daredevils,Field,Daredevils,3 wickets,Yuvraj Singh,Dr DY Patil Sports Academy,Mumbai
https://stats.espncricinfo.com/ci/engine/match/501214.html,Rajasthan Royals,Kolkata Knight Riders,81.0,85.0,Kolkata Knight Riders,Field,KKR,8 wickets,Lakshmipathy Balaji,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/501215.html,Chennai Super Kings,Kochi Tuskers Kerala,,135.0,Kochi Tuskers Kerala,Field,Kochi,7 wickets,Brendon McCullum,Nehru Stadium,Kochi
https://stats.espncricinfo.com/ci/engine/match/501216.html,Deccan Chargers,Delhi Daredevils,168.0,152.0,Deccan Chargers,Bat,Chargers,16 runs,Sunny Sohal,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/501217.html,Royal Challengers Bangalore,,,,,No Toss,Match,Match abandoned without a ball bowled,,,
https://stats.espncricinfo.com/ci/engine/match/501218.html,Pune Warriors,Mumbai Indians,118.0,124.0,Pune Warriors,Bat,Mumbai,7 wickets,Munaf Patel,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/501219.html,Kochi Tuskers Kerala,Kolkata Knight Riders,132.0,126.0,Kolkata Knight Riders,Field,Kochi,6 runs,Mahela Jayawardene,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/501220.html,Kings XI Punjab,Rajasthan Royals,195.0,147.0,Rajasthan Royals,Field,Kings,48 runs,Shaun Marsh,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/501222.html,Kolkata Knight Riders,Royal Challengers Bangalore,171.0,175.0,Royal Challengers Bangalore,Field,RCB,9 wickets,Chris Gayle,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/501221.html,Mumbai Indians,Chennai Super Kings,164.0,156.0,Chennai Super Kings,Field,Mumbai,8 runs,Harbhajan Singh,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/501223.html,Delhi Daredevils,Kings XI Punjab,231.0,202.0,Kings XI Punjab,Field,Daredevils,29 runs,David Warner,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/501224.html,Mumbai Indians,Deccan Chargers,172.0,135.0,Deccan Chargers,Field,Mumbai,37 runs,Lasith Malinga,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/501225.html,Kochi Tuskers Kerala,Rajasthan Royals,109.0,111.0,Rajasthan Royals,Field,Royals,8 wickets,Shane Warne,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/501226.html,Chennai Super Kings,Pune Warriors,142.0,117.0,Pune Warriors,Field,Super,25 runs,Michael Hussey,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/501227.html,Delhi Daredevils,Royal Challengers Bangalore,160.0,161.0,Royal Challengers Bangalore,Field,RCB,3 wickets,Virat Kohli,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/501228.html,Pune Warriors,Chennai Super Kings,141.0,145.0,Pune Warriors,Bat,Super,8 wickets,Doug Bollinger,Dr DY Patil Sports Academy,Mumbai
https://stats.espncricinfo.com/ci/engine/match/501229.html,Deccan Chargers,Kochi Tuskers Kerala,129.0,74.0,Kochi Tuskers Kerala,Field,Chargers,55 runs,Ishant Sharma,Nehru Stadium,Kochi
https://stats.espncricinfo.com/ci/engine/match/501230.html,Kolkata Knight Riders,Delhi Daredevils,148.0,131.0,Delhi Daredevils,Field,KKR,17 runs,Manoj Tiwary,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/501231.html,Mumbai Indians,Rajasthan Royals,94.0,95.0,Rajasthan Royals,Field,Royals,7 wickets,Johan Botha,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/501232.html,Royal Challengers Bangalore,Pune Warriors,181.0,155.0,Pune Warriors,Field,RCB,26 runs,Virat Kohli,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/501233.html,Delhi Daredevils,Kochi Tuskers Kerala,157.0,119.0,Delhi Daredevils,Bat,Daredevils,38 runs,Virender Sehwag,Nehru Stadium,Kochi
https://stats.espncricinfo.com/ci/engine/match/501234.html,Kings XI Punjab,Kolkata Knight Riders,119.0,120.0,Kolkata Knight Riders,Field,KKR,8 wickets,Iqbal Abdulla,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/501235.html,Pune Warriors,Rajasthan Royals,143.0,144.0,Rajasthan Royals,Field,Royals,6 wickets,Ross Taylor,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/501236.html,Chennai Super Kings,Deccan Chargers,165.0,146.0,Chennai Super Kings,Bat,Super,19 runs,Albie Morkel,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/501237.html,Mumbai Indians,Kings XI Punjab,159.0,136.0,Kings XI Punjab,Field,Mumbai,23 runs,Kieron Pollard,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/501238.html,Delhi Daredevils,Kochi Tuskers Kerala,140.0,141.0,Kochi Tuskers Kerala,Field,Kochi,7 wickets,Prasanth Parameswaran,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/501239.html,Kolkata Knight Riders,Deccan Chargers,169.0,149.0,Deccan Chargers,Field,KKR,20 runs,Yusuf Pathan,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/501240.html,Rajasthan Royals,Chennai Super Kings,147.0,149.0,Rajasthan Royals,Bat,Super,8 wickets,Michael Hussey,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/501241.html,Mumbai Indians,Pune Warriors,160.0,139.0,Pune Warriors,Field,Mumbai,21 runs,Rahul Sharma,Dr DY Patil Sports Academy,Mumbai
https://stats.espncricinfo.com/ci/engine/match/501242.html,Kochi Tuskers Kerala,Kolkata Knight Riders,156.0,139.0,Kolkata Knight Riders,Field,Kochi,17 runs,Brad Hodge,Nehru Stadium,Kochi
https://stats.espncricinfo.com/ci/engine/match/501243.html,Deccan Chargers,Delhi Daredevils,175.0,179.0,Delhi Daredevils,Field,Daredevils,4 wickets,Virender Sehwag,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/501244.html,Royal Challengers Bangalore,Kings XI Punjab,205.0,120.0,Kings XI Punjab,Field,RCB,85 runs,Chris Gayle,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/501245.html,Chennai Super Kings,Kolkata Knight Riders,114.0,61.0,Chennai Super Kings,Bat,KKR,10 runs,Iqbal Abdulla,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/501246.html,Mumbai Indians,Delhi Daredevils,178.0,146.0,Delhi Daredevils,Field,Mumbai,32 runs,Ambati Rayudu,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/501247.html,Kochi Tuskers Kerala,Royal Challengers Bangalore,125.0,128.0,Kochi Tuskers Kerala,Bat,RCB,9 wickets,Chris Gayle,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/501248.html,Kings XI Punjab,Pune Warriors,119.0,120.0,Kings XI Punjab,Bat,Warriors,5 wickets,Rahul Sharma,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/501249.html,Chennai Super Kings,Rajasthan Royals,196.0,133.0,Rajasthan Royals,Field,Super,63 runs,Murali Vijay,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/501250.html,Deccan Chargers,Pune Warriors,136.0,137.0,Deccan Chargers,Bat,Warriors,6 wickets,Mitchell Marsh,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/501251.html,Kings XI Punjab,Mumbai Indians,163.0,87.0,Mumbai Indians,Field,Kings,76 runs,Bhargav Bhatt,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/501252.html,Rajasthan Royals,Royal Challengers Bangalore,146.0,151.0,Royal Challengers Bangalore,Field,RCB,9 wickets,Sreenath Aravind,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/501253.html,Chennai Super Kings,Delhi Daredevils,176.0,158.0,Chennai Super Kings,Bat,Super,18 runs,MS Dhoni,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/501254.html,Kochi Tuskers Kerala,Kings XI Punjab,178.0,181.0,Kings XI Punjab,Field,Kings,6 wickets,Dinesh Karthik,Holkar Cricket Stadium,Indore
https://stats.espncricinfo.com/ci/engine/match/501255.html,Kolkata Knight Riders,Royal Challengers Bangalore,,105.0,Royal Challengers Bangalore,Field,RCB,4 wickets,Chris Gayle,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/501256.html,Deccan Chargers,Mumbai Indians,135.0,125.0,Deccan Chargers,Bat,Chargers,10 runs,Amit Mishra,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/501257.html,Kings XI Punjab,Delhi Daredevils,170.0,141.0,Delhi Daredevils,Field,Kings,29 runs,Piyush Chawla,Himachal Pradesh Cricket Association Stadium,Dharamsala
https://stats.espncricinfo.com/ci/engine/match/501258.html,Rajasthan Royals,Kochi Tuskers Kerala,97.0,98.0,Kochi Tuskers Kerala,Field,Kochi,8 wickets,Brad Hodge,Holkar Cricket Stadium,Indore
https://stats.espncricinfo.com/ci/engine/match/501259.html,Pune Warriors,Deccan Chargers,136.0,138.0,Deccan Chargers,Field,Chargers,6 wickets,Amit Mishra,Dr DY Patil Sports Academy,Mumbai
https://stats.espncricinfo.com/ci/engine/match/501260.html,Kings XI Punjab,Royal Challengers Bangalore,232.0,121.0,Kings XI Punjab,Bat,Kings,111 runs,Adam Gilchrist,Himachal Pradesh Cricket Association Stadium,Dharamsala
https://stats.espncricinfo.com/ci/engine/match/501261.html,Chennai Super Kings,Kochi Tuskers Kerala,152.0,141.0,Chennai Super Kings,Bat,Super,11 runs,Wriddhiman Saha,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/501262.html,Pune Warriors,Kolkata Knight Riders,118.0,119.0,Kolkata Knight Riders,Field,KKR,7 wickets,Yusuf Pathan,Dr DY Patil Sports Academy,Mumbai
https://stats.espncricinfo.com/ci/engine/match/501263.html,Mumbai Indians,Rajasthan Royals,133.0,134.0,Mumbai Indians,Bat,Royals,10 wickets,Shane Watson,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/501264.html,Deccan Chargers,Kings XI Punjab,198.0,116.0,Kings XI Punjab,Field,Chargers,82 runs,Shikhar Dhawan,Himachal Pradesh Cricket Association Stadium,Dharamsala
https://stats.espncricinfo.com/ci/engine/match/501265.html,Delhi Daredevils,Pune Warriors,,,5,No Toss,No,No result,5.07 ,PLAYER NAMEOMRWEcon,
https://stats.espncricinfo.com/ci/engine/match/501266.html,Chennai Super Kings,Royal Challengers Bangalore,128.0,129.0,Royal Challengers Bangalore,Field,RCB,8 wickets,Chris Gayle,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/501267.html,Kolkata Knight Riders,Mumbai Indians,175.0,178.0,Mumbai Indians,Field,Mumbai,5 wickets,James Franklin,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/501268.html,Royal Challengers Bangalore,Chennai Super Kings,175.0,177.0,Chennai Super Kings,Field,Super,6 wickets,Suresh Raina,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/501269.html,Kolkata Knight Riders,Mumbai Indians,147.0,148.0,Mumbai Indians,Field,Mumbai,4 wickets,Munaf Patel,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/501270.html,Royal Challengers Bangalore,Mumbai Indians,185.0,142.0,Mumbai Indians,Field,RCB,43 runs,Chris Gayle,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/501271.html,Chennai Super Kings,Royal Challengers Bangalore,205.0,147.0,Chennai Super Kings,Bat,Super,58 runs,Murali Vijay,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/419106.html,Kolkata Knight Riders,Deccan Chargers,161.0,150.0,Deccan Chargers,Field,KKR,11 runs,Angelo Mathews,Dr DY Patil Sports Academy,Mumbai
https://stats.espncricinfo.com/ci/engine/match/419107.html,Mumbai Indians,Rajasthan Royals,212.0,208.0,Mumbai Indians,Bat,Mumbai,4 runs,Yusuf Pathan,Brabourne Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/419108.html,Kings XI Punjab,Delhi Daredevils,142.0,146.0,Delhi Daredevils,Field,Daredevils,5 wickets,Gautam Gambhir,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/419109.html,Royal Challengers Bangalore,Kolkata Knight Riders,135.0,136.0,Kolkata Knight Riders,Field,KKR,7 wickets,Manoj Tiwary,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/419110.html,Deccan Chargers,Chennai Super Kings,190.0,159.0,Deccan Chargers,Bat,Chargers,31 runs,Chaminda Vaas,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/419111.html,Rajasthan Royals,Delhi Daredevils,141.0,142.0,Delhi Daredevils,Field,Daredevils,6 wickets,Virender Sehwag,Sardar Patel Stadium,Motera
https://stats.espncricinfo.com/ci/engine/match/419112.html,Kings XI Punjab,Royal Challengers Bangalore,203.0,204.0,Kings XI Punjab,Bat,RCB,8 wickets,Jacques Kallis,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/419113.html,Chennai Super Kings,Kolkata Knight Riders,164.0,109.0,Chennai Super Kings,Bat,Super,55 runs,MS Dhoni,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/419114.html,Mumbai Indians,Delhi Daredevils,218.0,120.0,Delhi Daredevils,Field,Mumbai,98 runs,Sachin Tendulkar,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/419115.html,Rajasthan Royals,Royal Challengers Bangalore,92.0,93.0,Royal Challengers Bangalore,Field,RCB,10 wickets,Jacques Kallis,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/419116.html,Delhi Daredevils,Chennai Super Kings,185.0,190.0,Delhi Daredevils,Bat,Super,5 wickets,Matthew Hayden,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/419117.html,Deccan Chargers,Kings XI Punjab,170.0,164.0,Kings XI Punjab,Field,Chargers,6 runs,Andrew Symonds,Barabati Stadium,Cuttack
https://stats.espncricinfo.com/ci/engine/match/419118.html,Rajasthan Royals,Kolkata Knight Riders,168.0,134.0,Rajasthan Royals,Bat,Royals,34 runs,Abhishek Jhunjhunwala,Sardar Patel Stadium,Motera
https://stats.espncricinfo.com/ci/engine/match/419119.html,Mumbai Indians,Royal Challengers Bangalore,151.0,155.0,Mumbai Indians,Bat,RCB,7 wickets,Jacques Kallis,Brabourne Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/419120.html,Deccan Chargers,Delhi Daredevils,171.0,161.0,Deccan Chargers,Bat,Chargers,10 runs,Andrew Symonds,Barabati Stadium,Cuttack
https://stats.espncricinfo.com/ci/engine/match/419121.html,Kings XI Punjab,Chennai Super Kings,136.0,136.0,Chennai Super Kings,Field,Tied,Tied,Rusty Theron,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/419122.html,Kolkata Knight Riders,Mumbai Indians,155.0,156.0,Kolkata Knight Riders,Bat,Mumbai,7 wickets,Sachin Tendulkar,Brabourne Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/419123.html,Royal Challengers Bangalore,Chennai Super Kings,171.0,135.0,Chennai Super Kings,Field,RCB,36 runs,Robin Uthappa,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/419124.html,Rajasthan Royals,Kings XI Punjab,183.0,152.0,Kings XI Punjab,Field,Royals,31 runs,Adam Voges,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/419128.html,Delhi Daredevils,Royal Challengers Bangalore,183.0,166.0,Royal Challengers Bangalore,Field,Daredevils,17 runs,Kedar Jadhav,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/419125.html,Chennai Super Kings,Mumbai Indians,180.0,181.0,Mumbai Indians,Field,Mumbai,5 wickets,Sachin Tendulkar,Brabourne Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/419126.html,Deccan Chargers,Rajasthan Royals,148.0,151.0,Deccan Chargers,Bat,Royals,8 wickets,Yusuf Pathan,Sardar Patel Stadium,Motera
https://stats.espncricinfo.com/ci/engine/match/419127.html,Kolkata Knight Riders,Kings XI Punjab,183.0,144.0,Kolkata Knight Riders,Bat,KKR,39 runs,Manoj Tiwary,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/419129.html,Rajasthan Royals,Chennai Super Kings,177.0,160.0,Rajasthan Royals,Bat,Royals,17 runs,Naman Ojha,Sardar Patel Stadium,Motera
https://stats.espncricinfo.com/ci/engine/match/419130.html,Mumbai Indians,Deccan Chargers,172.0,131.0,Deccan Chargers,Field,Mumbai,41 runs,Harbhajan Singh,Dr DY Patil Sports Academy,Mumbai
https://stats.espncricinfo.com/ci/engine/match/419131.html,Delhi Daredevils,Kolkata Knight Riders,177.0,137.0,Delhi Daredevils,Bat,Daredevils,40 runs,David Warner,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/419132.html,Kings XI Punjab,Mumbai Indians,163.0,164.0,Mumbai Indians,Field,Mumbai,4 wickets,Lasith Malinga,Brabourne Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/419133.html,Royal Challengers Bangalore,Chennai Super Kings,161.0,162.0,Royal Challengers Bangalore,Bat,Super,5 wickets,Murali Vijay,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/419134.html,Delhi Daredevils,Rajasthan Royals,188.0,121.0,Delhi Daredevils,Bat,Daredevils,67 runs,Dinesh Karthik,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/419135.html,Kolkata Knight Riders,Deccan Chargers,181.0,157.0,Kolkata Knight Riders,Bat,KKR,24 runs,Sourav Ganguly,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/419136.html,Kings XI Punjab,Royal Challengers Bangalore,181.0,184.0,Kings XI Punjab,Bat,RCB,6 wickets,Kevin Pietersen,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/419137.html,Chennai Super Kings,Rajasthan Royals,246.0,223.0,Chennai Super Kings,Bat,Super,23 runs,Murali Vijay,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/419138.html,Mumbai Indians,Deccan Chargers,178.0,115.0,Mumbai Indians,Bat,Mumbai,63 runs,Ambati Rayudu,Brabourne Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/419139.html,Kolkata Knight Riders,Kings XI Punjab,200.0,204.0,Kolkata Knight Riders,Bat,Kings,8 wickets,Mahela Jayawardene,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/419140.html,Delhi Daredevils,Royal Challengers Bangalore,184.0,147.0,Delhi Daredevils,Bat,Daredevils,37 runs,Paul Collingwood,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/419141.html,Rajasthan Royals,Deccan Chargers,159.0,157.0,Rajasthan Royals,Bat,Royals,2 runs,Shane Warne,Vidarbha Cricket Association Stadium,Jamtha
https://stats.espncricinfo.com/ci/engine/match/419142.html,Chennai Super Kings,Mumbai Indians,165.0,141.0,Chennai Super Kings,Bat,Super,24 runs,Suresh Raina,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/419143.html,Kings XI Punjab,Rajasthan Royals,153.0,157.0,Kings XI Punjab,Bat,Royals,9 wickets,Michael Lumb,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/419144.html,Kolkata Knight Riders,Delhi Daredevils,181.0,167.0,Kolkata Knight Riders,Bat,KKR,14 runs,Sourav Ganguly,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/419145.html,Royal Challengers Bangalore,Deccan Chargers,184.0,186.0,Deccan Chargers,Field,Chargers,7 wickets,Tirumalasetti Suman,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/419146.html,Mumbai Indians,Kings XI Punjab,154.0,158.0,Mumbai Indians,Bat,Kings,6 wickets,Kumar Sangakkara,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/419147.html,Chennai Super Kings,Deccan Chargers,138.0,139.0,Chennai Super Kings,Bat,Chargers,6 wickets,Ryan Harris,Vidarbha Cricket Association Stadium,Jamtha
https://stats.espncricinfo.com/ci/engine/match/419148.html,Kolkata Knight Riders,Royal Challengers Bangalore,160.0,162.0,Royal Challengers Bangalore,Field,RCB,7 wickets,Vinay Kumar,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/419149.html,Delhi Daredevils,Kings XI Punjab,111.0,112.0,Delhi Daredevils,Bat,Kings,7 wickets,Piyush Chawla,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/419150.html,Mumbai Indians,Rajasthan Royals,174.0,137.0,Rajasthan Royals,Field,Mumbai,37 runs,Sachin Tendulkar,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/419151.html,Deccan Chargers,Royal Challengers Bangalore,151.0,138.0,Royal Challengers Bangalore,Field,Chargers,13 runs,Harmeet Singh,Vidarbha Cricket Association Stadium,Jamtha
https://stats.espncricinfo.com/ci/engine/match/419152.html,Mumbai Indians,Delhi Daredevils,183.0,144.0,Mumbai Indians,Bat,Mumbai,39 runs,Kieron Pollard,Brabourne Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/419153.html,Kolkata Knight Riders,Chennai Super Kings,139.0,143.0,Kolkata Knight Riders,Bat,Super,9 wickets,Ravichandran Ashwin,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/419154.html,Rajasthan Royals,Royal Challengers Bangalore,130.0,132.0,Rajasthan Royals,Bat,RCB,5 wickets,Kevin Pietersen,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/419155.html,Chennai Super Kings,Delhi Daredevils,112.0,113.0,Chennai Super Kings,Bat,Daredevils,6 wickets,Gautam Gambhir,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/419156.html,Kings XI Punjab,Deccan Chargers,174.0,178.0,Deccan Chargers,Field,Chargers,5 wickets,Rohit Sharma,Himachal Pradesh Cricket Association Stadium,Dharamsala
https://stats.espncricinfo.com/ci/engine/match/419157.html,Mumbai Indians,Royal Challengers Bangalore,191.0,134.0,Royal Challengers Bangalore,Field,Mumbai,57 runs,Ryan McLaren,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/419158.html,Rajasthan Royals,Kolkata Knight Riders,132.0,133.0,Rajasthan Royals,Bat,KKR,8 wickets,Jaydev Unadkat,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/419159.html,Kings XI Punjab,Chennai Super Kings,192.0,195.0,Chennai Super Kings,Field,Super,6 wickets,MS Dhoni,Himachal Pradesh Cricket Association Stadium,Dharamsala
https://stats.espncricinfo.com/ci/engine/match/419160.html,Deccan Chargers,Delhi Daredevils,145.0,134.0,Deccan Chargers,Bat,Chargers,11 runs,Andrew Symonds,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/419161.html,Mumbai Indians,Kolkata Knight Riders,133.0,135.0,Mumbai Indians,Bat,KKR,9 wickets,Murali Kartik,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/419162.html,Mumbai Indians,Royal Challengers Bangalore,184.0,149.0,Mumbai Indians,Bat,Mumbai,35 runs,Kieron Pollard,Dr DY Patil Sports Academy,Mumbai
https://stats.espncricinfo.com/ci/engine/match/419163.html,Chennai Super Kings,Deccan Chargers,142.0,104.0,Chennai Super Kings,Bat,Super,38 runs,Doug Bollinger,Dr DY Patil Sports Academy,Mumbai
https://stats.espncricinfo.com/ci/engine/match/419164.html,Deccan Chargers,Royal Challengers Bangalore,82.0,86.0,Deccan Chargers,Bat,RCB,9 wickets,Anil Kumble,Dr DY Patil Sports Academy,Mumbai
https://stats.espncricinfo.com/ci/engine/match/419165.html,Chennai Super Kings,Mumbai Indians,168.0,146.0,Chennai Super Kings,Bat,Super,22 runs,Suresh Raina,Dr DY Patil Sports Academy,Mumbai
https://stats.espncricinfo.com/ci/engine/match/392181.html,Mumbai Indians,Chennai Super Kings,165.0,146.0,Chennai Super Kings,Field,Mumbai,19 runs,Sachin Tendulkar,Newlands,Cape Town
https://stats.espncricinfo.com/ci/engine/match/392182.html,Royal Challengers Bangalore,Rajasthan Royals,133.0,58.0,Royal Challengers Bangalore,Bat,RCB,75 runs,Rahul Dravid,Newlands,Cape Town
https://stats.espncricinfo.com/ci/engine/match/392183.html,Kings XI Punjab,Delhi Daredevils,,58.0,Delhi Daredevils,Field,Daredevils,10 wickets,Daniel Vettori,Newlands,Cape Town
https://stats.espncricinfo.com/ci/engine/match/392184.html,Kolkata Knight Riders,Deccan Chargers,101.0,104.0,Kolkata Knight Riders,Bat,Chargers,8 wickets,RP Singh,Newlands,Cape Town
https://stats.espncricinfo.com/ci/engine/match/392185.html,Chennai Super Kings,Royal Challengers Bangalore,179.0,87.0,Chennai Super Kings,Bat,Super,92 runs,Muthiah Muralidaran,St George's Park,Port Elizabeth
https://stats.espncricinfo.com/ci/engine/match/392186.html,Kings XI Punjab,Kolkata Knight Riders,158.0,79.0,Kolkata Knight Riders,Field,KKR,11 runs,Chris Gayle,Kingsmead,Durban
https://stats.espncricinfo.com/ci/engine/match/392187.html,Mumbai Indians,,,,,No Toss,Match,Match abandoned without a ball bowled,,,
https://stats.espncricinfo.com/ci/engine/match/392188.html,Deccan Chargers,Royal Challengers Bangalore,184.0,160.0,Deccan Chargers,Bat,Chargers,24 runs,Adam Gilchrist,Newlands,Cape Town
https://stats.espncricinfo.com/ci/engine/match/392189.html,Delhi Daredevils,Chennai Super Kings,189.0,180.0,Delhi Daredevils,Bat,Daredevils,9 runs,AB de Villiers,Kingsmead,Durban
https://stats.espncricinfo.com/ci/engine/match/392190.html,Rajasthan Royals,Kolkata Knight Riders,150.0,150.0,Kolkata Knight Riders,Field,Tied,Tied,Yusuf Pathan,Newlands,Cape Town
https://stats.espncricinfo.com/ci/engine/match/392191.html,Royal Challengers Bangalore,Kings XI Punjab,168.0,173.0,Royal Challengers Bangalore,Bat,Kings,7 wickets,Ravi Bopara,Kingsmead,Durban
